,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
14881,0.43,0.56,2,129,3,0,0,1,0,1,0
14883,0.09,0.84,6,269,4,0,0,1,0,1,0
14888,0.39,0.49,2,142,3,0,0,1,0,1,0
14912,0.11,0.8,6,304,4,0,0,1,0,1,0
14913,0.39,0.51,2,137,3,0,0,1,0,1,0
14916,0.76,0.87,5,262,5,0,0,1,0,1,0
14924,0.1,0.81,6,245,4,0,0,1,0,1,0
14943,0.81,0.92,5,239,5,0,0,1,0,0,1
14951,0.39,0.54,2,154,3,0,0,1,0,1,0
14956,0.37,0.49,2,148,3,0,0,1,0,1,0
14959,0.59,1.0,2,155,5,0,0,1,0,1,0
14963,0.09,0.95,6,271,4,0,0,1,0,1,0
14981,0.73,0.93,5,162,4,0,0,1,0,1,0
14983,0.72,0.84,5,257,5,0,0,1,0,0,1
14995,0.37,0.48,2,160,3,0,0,1,0,1,0
